State,Crime_Type,Year,Cases,unemployment_rate,poverty_rate,per_capita_income,inflation_rate,population_density,gender_ratio,literacy_rate,youth_population_percent,urbanization_rate,human_development_index,police_stations_per_district,conviction_rate,police_personnel_per_100k,alcohol_consumption_per_capita
Dadra & Nagar Haveli and Daman & Diu,Murder,2003,21,7.83,26.42,6930.0,4.33,10,921,63.78,18.96,34.8,0.585,5,24.2,94,2.21
Dadra & Nagar Haveli and Daman & Diu,Rape,2003,9,7.83,26.42,6930.0,4.33,10,921,63.78,18.96,34.8,0.585,5,24.2,94,2.21
Dadra & Nagar Haveli and Daman & Diu,Riots,2003,0,7.83,26.42,6930.0,4.33,10,921,63.78,18.96,34.8,0.585,5,24.2,94,2.21
Dadra & Nagar Haveli and Daman & Diu,Robbery,2003,10,7.83,26.42,6930.0,4.33,10,921,63.78,18.96,34.8,0.585,5,24.2,94,2.21
Dadra & Nagar Haveli and Daman & Diu,Theft,2003,669,7.83,26.42,6930.0,4.33,10,921,63.78,18.96,34.8,0.585,5,24.2,94,2.21
Dadra & Nagar Haveli and Daman & Diu,Burglary,2004,74,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2004,6,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2004,0,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2004,20,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Murder,2004,13,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Rape,2004,2,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Riots,2004,22,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Robbery,2004,1,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Theft,2004,270,6.88,27.5,6833.0,6.01,10,913,63.8,19.94,32.2,0.592,5,33.3,90,2.01
Dadra & Nagar Haveli and Daman & Diu,Burglary,2005,68,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2005,3,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2005,0,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2005,29,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Murder,2005,19,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Rape,2005,20,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Riots,2005,13,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Robbery,2005,0,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Theft,2005,764,8.55,25.63,6778.0,6.0,10,914,63.86,19.92,32.6,0.585,7,25.4,98,1.92
Dadra & Nagar Haveli and Daman & Diu,Burglary,2006,51,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2006,3,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2006,0,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2006,23,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Murder,2006,7,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Rape,2006,0,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Riots,2006,0,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Robbery,2006,0,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Theft,2006,287,7.23,27.61,6865.0,3.9,10,913,63.91,19.9,34.0,0.598,7,26.5,93,2.02
Dadra & Nagar Haveli and Daman & Diu,Burglary,2007,87,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2007,17,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2007,0,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2007,45,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Murder,2007,14,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Rape,2007,0,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Riots,2007,0,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Robbery,2007,0,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Theft,2007,325,8.51,25.88,6505.0,5.07,10,917,64.0,18.88,36.4,0.597,6,32.6,89,2.17
Dadra & Nagar Haveli and Daman & Diu,Burglary,2008,41,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2008,0,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2008,3,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2008,36,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Murder,2008,0,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Rape,2008,0,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Riots,2008,0,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Robbery,2008,18,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Theft,2008,556,7.83,27.08,7023.0,6.01,10,911,64.02,19.86,37.8,0.58,5,28.7,94,2.19
Dadra & Nagar Haveli and Daman & Diu,Burglary,2009,27,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2009,7,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2009,10,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2009,24,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Murder,2009,0,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Rape,2009,6,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Riots,2009,14,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Robbery,2009,17,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Theft,2009,415,7.09,25.59,7034.0,4.56,10,919,64.08,17.84,35.2,0.602,9,30.8,107,1.98
Dadra & Nagar Haveli and Daman & Diu,Burglary,2010,136,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2010,0,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2010,9,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2010,53,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Murder,2010,25,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Rape,2010,21,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Riots,2010,0,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Robbery,2010,0,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Theft,2010,498,6.92,28.52,6733.0,5.23,10,919,64.14,21.82,34.6,0.615,6,33.9,107,2.2
Dadra & Nagar Haveli and Daman & Diu,Burglary,2011,49,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2011,0,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2011,0,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2011,65,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Murder,2011,0,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Rape,2011,0,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Riots,2011,10,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Robbery,2011,11,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Theft,2011,326,6.88,26.74,6410.0,5.31,10,911,64.19,17.8,39.0,0.628,8,31.0,103,2.09
Dadra & Nagar Haveli and Daman & Diu,Burglary,2012,42,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2012,0,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2012,0,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2012,41,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Murder,2012,25,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Rape,2012,0,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Riots,2012,0,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Robbery,2012,4,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Theft,2012,516,6.18,24.43,6980.0,6.36,10,911,64.24,17.78,38.4,0.634,5,27.1,113,2.27
Dadra & Nagar Haveli and Daman & Diu,Burglary,2013,84,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2013,10,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2013,21,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2013,48,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Murder,2013,0,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Rape,2013,0,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Riots,2013,4,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Robbery,2013,13,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Theft,2013,357,6.59,26.7,7126.0,5.68,10,916,64.28,16.76,37.8,0.624,7,25.2,113,1.92
Dadra & Nagar Haveli and Daman & Diu,Burglary,2014,83,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2014,19,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2014,0,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2014,83,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Murder,2014,0,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Rape,2014,12,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Riots,2014,14,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Robbery,2014,4,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Theft,2014,19,7.04,25.47,6730.0,4.53,10,916,64.35,20.74,41.2,0.655,5,33.3,114,2.38
Dadra & Nagar Haveli and Daman & Diu,Burglary,2015,23,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2015,0,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2015,0,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2015,38,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Murder,2015,5,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Rape,2015,25,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Riots,2015,13,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Robbery,2015,1,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Theft,2015,342,5.9,27.32,6703.0,4.16,10,919,64.4,21.72,38.6,0.639,5,29.4,109,2.13
Dadra & Nagar Haveli and Daman & Diu,Burglary,2016,50,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2016,0,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2016,0,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2016,49,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Murder,2016,13,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Rape,2016,23,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Riots,2016,28,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Robbery,2016,23,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Theft,2016,245,6.47,25.98,7000.0,5.6,10,913,64.46,19.7,41.0,0.644,5,32.5,110,2.31
Dadra & Nagar Haveli and Daman & Diu,Burglary,2017,96,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2017,0,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2017,28,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2017,7,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Murder,2017,0,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Rape,2017,10,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Riots,2017,0,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Robbery,2017,0,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Theft,2017,372,6.82,25.1,7290.0,4.1,10,922,64.52,17.68,38.4,0.65,5,27.6,113,2.01
Dadra & Nagar Haveli and Daman & Diu,Burglary,2018,25,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2018,9,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2018,7,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2018,104,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Murder,2018,12,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Rape,2018,5,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Riots,2018,0,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Robbery,2018,0,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Theft,2018,503,7.09,24.61,7360.0,4.24,10,915,64.55,18.66,42.8,0.645,8,30.7,105,2.41
Dadra & Nagar Haveli and Daman & Diu,Burglary,2019,63,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2019,0,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2019,0,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2019,0,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Murder,2019,18,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Rape,2019,3,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Riots,2019,0,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Robbery,2019,0,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Theft,2019,507,6.08,26.48,7457.0,3.71,10,911,64.62,16.64,38.2,0.66,7,28.8,110,2.4
Dadra & Nagar Haveli and Daman & Diu,Burglary,2020,71,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2020,0,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2020,0,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2020,33,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Murder,2020,20,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Rape,2020,0,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Riots,2020,0,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Robbery,2020,9,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Theft,2020,445,8.09,27.19,7039.0,8.17,10,921,64.69,19.62,41.6,0.661,5,33.9,126,2.58
Dadra & Nagar Haveli and Daman & Diu,Burglary,2021,33,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2021,12,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Dowry Deaths,2021,2,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Kidnapping & Abduction,2021,46,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Murder,2021,17,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Rape,2021,17,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Riots,2021,7,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Robbery,2021,10,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Theft,2021,23,8.34,28.05,6963.0,5.23,10,911,64.73,18.6,40.0,0.664,8,30.0,112,2.34
Dadra & Nagar Haveli and Daman & Diu,Burglary,2022,58,8.5,28.5,7236.0,4.31,10,913,64.79,16.58,41.4,0.676,6,31.1,120,2.26
Dadra & Nagar Haveli and Daman & Diu,Dacoity,2022,4,8.5,28.5,7236.0,4.31,10,913,64.79,16.58,41.4,0.676,6,31.1,120,2.26
