State,Crime_Type,Year,Cases
Haryana,Dacoity,2016,51
Haryana,Dowry Deaths,2016,404
Haryana,Kidnapping & Abduction,2016,3626
Haryana,Murder,2016,736
Haryana,Rape,2016,841
Haryana,Riots,2016,290
Haryana,Robbery,2016,575
Haryana,Theft,2016,4114
Haryana,Burglary,2017,3157
Haryana,Dacoity,2017,52
Haryana,Dowry Deaths,2017,215
Haryana,Kidnapping & Abduction,2017,2811
Haryana,Murder,2017,862
Haryana,Rape,2017,813
Haryana,Riots,2017,371
Haryana,Robbery,2017,870
Haryana,Theft,2017,5943
Haryana,Burglary,2018,2434
Haryana,Dacoity,2018,4
Haryana,Dowry Deaths,2018,339
Haryana,Kidnapping & Abduction,2018,835
Haryana,Murder,2018,455
Haryana,Rape,2018,1352
Haryana,Riots,2018,370
Haryana,Robbery,2018,513
Haryana,Theft,2018,6101
Haryana,Burglary,2019,4006
Haryana,Dacoity,2019,0
Haryana,Dowry Deaths,2019,389
Haryana,Kidnapping & Abduction,2019,2905
Haryana,Murder,2019,892
Haryana,Rape,2019,1075
Haryana,Riots,2019,360
Haryana,Robbery,2019,796
Haryana,Theft,2019,14515
Haryana,Burglary,2020,4487
Haryana,Dacoity,2020,85
Haryana,Dowry Deaths,2020,508
Haryana,Kidnapping & Abduction,2020,2874
Haryana,Murder,2020,1204
Haryana,Rape,2020,1621
Haryana,Riots,2020,422
Haryana,Robbery,2020,415
Haryana,Theft,2020,17961
Haryana,Burglary,2021,3209
Haryana,Dacoity,2021,46
Haryana,Dowry Deaths,2021,325
Haryana,Kidnapping & Abduction,2021,3893
Haryana,Murder,2021,379
Haryana,Rape,2021,341
Haryana,Riots,2021,291
Haryana,Robbery,2021,1015
Haryana,Theft,2021,7348
Haryana,Burglary,2022,2419
Haryana,Dacoity,2022,0
Haryana,Dowry Deaths,2022,297
Haryana,Kidnapping & Abduction,2022,3112
Haryana,Murder,2022,419
Haryana,Rape,2022,678
Haryana,Riots,2022,373
Haryana,Robbery,2022,704
Haryana,Theft,2022,7124
Himachal Pradesh,Burglary,2001,753
Himachal Pradesh,Dacoity,2001,0
Himachal Pradesh,Dowry Deaths,2001,29
Himachal Pradesh,Kidnapping & Abduction,2001,338
Himachal Pradesh,Murder,2001,100
Himachal Pradesh,Rape,2001,127
Himachal Pradesh,Riots,2001,71
Himachal Pradesh,Robbery,2001,132
Himachal Pradesh,Theft,2001,2692
Himachal Pradesh,Burglary,2002,1022
Himachal Pradesh,Dacoity,2002,10
Himachal Pradesh,Dowry Deaths,2002,56
Himachal Pradesh,Kidnapping & Abduction,2002,328
Himachal Pradesh,Murder,2002,65
Himachal Pradesh,Rape,2002,117
Himachal Pradesh,Riots,2002,39
Himachal Pradesh,Robbery,2002,39
Himachal Pradesh,Theft,2002,2552
Himachal Pradesh,Burglary,2003,1020
Himachal Pradesh,Dacoity,2003,0
Himachal Pradesh,Dowry Deaths,2003,22
Himachal Pradesh,Kidnapping & Abduction,2003,539
Himachal Pradesh,Murder,2003,126
Himachal Pradesh,Rape,2003,235
Himachal Pradesh,Riots,2003,39
Himachal Pradesh,Robbery,2003,138
Himachal Pradesh,Theft,2003,2364
Himachal Pradesh,Burglary,2004,927
Himachal Pradesh,Dacoity,2004,0
Himachal Pradesh,Dowry Deaths,2004,30
Himachal Pradesh,Kidnapping & Abduction,2004,275
Himachal Pradesh,Murder,2004,57
Himachal Pradesh,Rape,2004,41
Himachal Pradesh,Riots,2004,52
Himachal Pradesh,Robbery,2004,209
Himachal Pradesh,Theft,2004,2111
Himachal Pradesh,Burglary,2005,243
Himachal Pradesh,Dacoity,2005,5
Himachal Pradesh,Dowry Deaths,2005,63
Himachal Pradesh,Kidnapping & Abduction,2005,368
Himachal Pradesh,Murder,2005,107
Himachal Pradesh,Rape,2005,229
Himachal Pradesh,Riots,2005,79
Himachal Pradesh,Robbery,2005,70
Himachal Pradesh,Theft,2005,7256
Himachal Pradesh,Burglary,2006,856
Himachal Pradesh,Dacoity,2006,0
Himachal Pradesh,Dowry Deaths,2006,45
Himachal Pradesh,Kidnapping & Abduction,2006,308
Himachal Pradesh,Murder,2006,71
Himachal Pradesh,Rape,2006,198
Himachal Pradesh,Riots,2006,3
Himachal Pradesh,Robbery,2006,73
Himachal Pradesh,Theft,2006,2380
Himachal Pradesh,Burglary,2007,697
Himachal Pradesh,Dacoity,2007,0
Himachal Pradesh,Dowry Deaths,2007,5
Himachal Pradesh,Kidnapping & Abduction,2007,487
Himachal Pradesh,Murder,2007,61
Himachal Pradesh,Rape,2007,192
Himachal Pradesh,Riots,2007,51
Himachal Pradesh,Robbery,2007,141
Himachal Pradesh,Theft,2007,3188
Himachal Pradesh,Burglary,2008,298
Himachal Pradesh,Dacoity,2008,2
Himachal Pradesh,Dowry Deaths,2008,72
Himachal Pradesh,Kidnapping & Abduction,2008,296
Himachal Pradesh,Murder,2008,148
Himachal Pradesh,Rape,2008,136
Himachal Pradesh,Riots,2008,58
Himachal Pradesh,Robbery,2008,129
Himachal Pradesh,Theft,2008,4211
Himachal Pradesh,Burglary,2009,209
Himachal Pradesh,Dacoity,2009,8
Himachal Pradesh,Dowry Deaths,2009,31
Himachal Pradesh,Kidnapping & Abduction,2009,462
Himachal Pradesh,Murder,2009,25
Himachal Pradesh,Rape,2009,165
Himachal Pradesh,Riots,2009,51
Himachal Pradesh,Robbery,2009,58
Himachal Pradesh,Theft,2009,3482
Himachal Pradesh,Burglary,2010,120
Himachal Pradesh,Dacoity,2010,6
Himachal Pradesh,Dowry Deaths,2010,18
Himachal Pradesh,Kidnapping & Abduction,2010,316
Himachal Pradesh,Murder,2010,53
Himachal Pradesh,Rape,2010,87
Himachal Pradesh,Riots,2010,49
Himachal Pradesh,Robbery,2010,126
Himachal Pradesh,Theft,2010,3904
Himachal Pradesh,Burglary,2011,593
Himachal Pradesh,Dacoity,2011,3
Himachal Pradesh,Dowry Deaths,2011,50
Himachal Pradesh,Kidnapping & Abduction,2011,103
Himachal Pradesh,Murder,2011,43
Himachal Pradesh,Rape,2011,350
Himachal Pradesh,Riots,2011,51
Himachal Pradesh,Robbery,2011,57
Himachal Pradesh,Theft,2011,4691
Himachal Pradesh,Burglary,2012,1288
Himachal Pradesh,Dacoity,2012,0
Himachal Pradesh,Dowry Deaths,2012,79
Himachal Pradesh,Kidnapping & Abduction,2012,487
Himachal Pradesh,Murder,2012,51
Himachal Pradesh,Rape,2012,382
Himachal Pradesh,Riots,2012,62
Himachal Pradesh,Robbery,2012,246
Himachal Pradesh,Theft,2012,3498
Himachal Pradesh,Burglary,2013,598
Himachal Pradesh,Dacoity,2013,0
Himachal Pradesh,Dowry Deaths,2013,37
Himachal Pradesh,Kidnapping & Abduction,2013,398
Himachal Pradesh,Murder,2013,104
Himachal Pradesh,Rape,2013,111
Himachal Pradesh,Riots,2013,29
Himachal Pradesh,Robbery,2013,112
Himachal Pradesh,Theft,2013,3699
Himachal Pradesh,Burglary,2014,716
Himachal Pradesh,Dacoity,2014,0
Himachal Pradesh,Dowry Deaths,2014,31
Himachal Pradesh,Kidnapping & Abduction,2014,462
Himachal Pradesh,Murder,2014,100
Himachal Pradesh,Rape,2014,150
Himachal Pradesh,Riots,2014,60
Himachal Pradesh,Robbery,2014,89
Himachal Pradesh,Theft,2014,3545
Himachal Pradesh,Burglary,2015,1366
Himachal Pradesh,Dacoity,2015,7
Himachal Pradesh,Dowry Deaths,2015,10
Himachal Pradesh,Kidnapping & Abduction,2015,239
Himachal Pradesh,Murder,2015,167
Himachal Pradesh,Rape,2015,194
Himachal Pradesh,Riots,2015,38
Himachal Pradesh,Robbery,2015,87
Himachal Pradesh,Theft,2015,5058
Himachal Pradesh,Burglary,2016,609
Himachal Pradesh,Dacoity,2016,4
Himachal Pradesh,Dowry Deaths,2016,72
Himachal Pradesh,Kidnapping & Abduction,2016,806
Himachal Pradesh,Murder,2016,74
Himachal Pradesh,Rape,2016,196
Himachal Pradesh,Riots,2016,15
Himachal Pradesh,Robbery,2016,21
Himachal Pradesh,Theft,2016,2439
Himachal Pradesh,Burglary,2017,262
Himachal Pradesh,Dacoity,2017,0
Himachal Pradesh,Dowry Deaths,2017,0
Himachal Pradesh,Kidnapping & Abduction,2017,395
Himachal Pradesh,Murder,2017,31
Himachal Pradesh,Rape,2017,79
Himachal Pradesh,Riots,2017,56
Himachal Pradesh,Robbery,2017,166
Himachal Pradesh,Theft,2017,4629
Himachal Pradesh,Burglary,2018,515
Himachal Pradesh,Dacoity,2018,0
Himachal Pradesh,Dowry Deaths,2018,13
Himachal Pradesh,Kidnapping & Abduction,2018,476
Himachal Pradesh,Murder,2018,34
Himachal Pradesh,Rape,2018,73
Himachal Pradesh,Riots,2018,48
Himachal Pradesh,Robbery,2018,76
Himachal Pradesh,Theft,2018,3169
Himachal Pradesh,Burglary,2019,653
Himachal Pradesh,Dacoity,2019,14
Himachal Pradesh,Dowry Deaths,2019,31
Himachal Pradesh,Kidnapping & Abduction,2019,377
Himachal Pradesh,Murder,2019,80
Himachal Pradesh,Rape,2019,203
Himachal Pradesh,Riots,2019,75
Himachal Pradesh,Robbery,2019,142
Himachal Pradesh,Theft,2019,916
Himachal Pradesh,Burglary,2020,761
Himachal Pradesh,Dacoity,2020,11
Himachal Pradesh,Dowry Deaths,2020,58
Himachal Pradesh,Kidnapping & Abduction,2020,246
Himachal Pradesh,Murder,2020,80
Himachal Pradesh,Rape,2020,178
Himachal Pradesh,Riots,2020,64
Himachal Pradesh,Robbery,2020,130
Himachal Pradesh,Theft,2020,5132
Himachal Pradesh,Burglary,2021,525
Himachal Pradesh,Dacoity,2021,27
Himachal Pradesh,Dowry Deaths,2021,9
Himachal Pradesh,Kidnapping & Abduction,2021,397
Himachal Pradesh,Murder,2021,99
Himachal Pradesh,Rape,2021,285
Himachal Pradesh,Riots,2021,34
Himachal Pradesh,Robbery,2021,111
Himachal Pradesh,Theft,2021,3850
Himachal Pradesh,Burglary,2022,549
Himachal Pradesh,Dacoity,2022,10
Himachal Pradesh,Dowry Deaths,2022,0
Himachal Pradesh,Kidnapping & Abduction,2022,466
Himachal Pradesh,Murder,2022,36
Himachal Pradesh,Rape,2022,122
Himachal Pradesh,Riots,2022,0
Himachal Pradesh,Robbery,2022,198
Himachal Pradesh,Theft,2022,3653
Jammu & Kashmir,Burglary,2001,1506
Jammu & Kashmir,Dacoity,2001,0
Jammu & Kashmir,Dowry Deaths,2001,34
Jammu & Kashmir,Kidnapping & Abduction,2001,743
Jammu & Kashmir,Murder,2001,156
Jammu & Kashmir,Rape,2001,485
Jammu & Kashmir,Riots,2001,385
Jammu & Kashmir,Robbery,2001,123
Jammu & Kashmir,Theft,2001,3956
Jammu & Kashmir,Burglary,2002,1323
Jammu & Kashmir,Dacoity,2002,3
Jammu & Kashmir,Dowry Deaths,2002,31
Jammu & Kashmir,Kidnapping & Abduction,2002,497
Jammu & Kashmir,Murder,2002,166
Jammu & Kashmir,Rape,2002,209
Jammu & Kashmir,Riots,2002,389
Jammu & Kashmir,Robbery,2002,199
Jammu & Kashmir,Theft,2002,2996
Jammu & Kashmir,Burglary,2003,1129
Jammu & Kashmir,Dacoity,2003,0
Jammu & Kashmir,Dowry Deaths,2003,12
Jammu & Kashmir,Kidnapping & Abduction,2003,1097
Jammu & Kashmir,Murder,2003,353
Jammu & Kashmir,Rape,2003,403
Jammu & Kashmir,Riots,2003,516
Jammu & Kashmir,Robbery,2003,132
Jammu & Kashmir,Theft,2003,4274
Jammu & Kashmir,Burglary,2004,1038
Jammu & Kashmir,Dacoity,2004,0
Jammu & Kashmir,Dowry Deaths,2004,37
Jammu & Kashmir,Kidnapping & Abduction,2004,903
Jammu & Kashmir,Murder,2004,115
Jammu & Kashmir,Rape,2004,171
Jammu & Kashmir,Riots,2004,114
Jammu & Kashmir,Robbery,2004,221
Jammu & Kashmir,Theft,2004,7154
Jammu & Kashmir,Burglary,2005,531
Jammu & Kashmir,Dacoity,2005,0
Jammu & Kashmir,Dowry Deaths,2005,37
Jammu & Kashmir,Kidnapping & Abduction,2005,448
Jammu & Kashmir,Murder,2005,145
Jammu & Kashmir,Rape,2005,269
Jammu & Kashmir,Riots,2005,445
Jammu & Kashmir,Robbery,2005,277
Jammu & Kashmir,Theft,2005,4224
Jammu & Kashmir,Burglary,2006,662
Jammu & Kashmir,Dacoity,2006,0
Jammu & Kashmir,Dowry Deaths,2006,39
Jammu & Kashmir,Kidnapping & Abduction,2006,995
Jammu & Kashmir,Murder,2006,150
Jammu & Kashmir,Rape,2006,249
Jammu & Kashmir,Riots,2006,147
Jammu & Kashmir,Robbery,2006,190
Jammu & Kashmir,Theft,2006,5809
Jammu & Kashmir,Burglary,2007,1339
Jammu & Kashmir,Dacoity,2007,7
Jammu & Kashmir,Dowry Deaths,2007,4
Jammu & Kashmir,Kidnapping & Abduction,2007,703
Jammu & Kashmir,Murder,2007,140
Jammu & Kashmir,Rape,2007,158
Jammu & Kashmir,Riots,2007,547
Jammu & Kashmir,Robbery,2007,137
Jammu & Kashmir,Theft,2007,2862
Jammu & Kashmir,Burglary,2008,536
Jammu & Kashmir,Dacoity,2008,0
Jammu & Kashmir,Dowry Deaths,2008,0
Jammu & Kashmir,Kidnapping & Abduction,2008,1710
Jammu & Kashmir,Murder,2008,276
Jammu & Kashmir,Rape,2008,262
Jammu & Kashmir,Riots,2008,522
Jammu & Kashmir,Robbery,2008,126
Jammu & Kashmir,Theft,2008,4507
Jammu & Kashmir,Burglary,2009,1023
Jammu & Kashmir,Dacoity,2009,15
Jammu & Kashmir,Dowry Deaths,2009,2
Jammu & Kashmir,Kidnapping & Abduction,2009,497
Jammu & Kashmir,Murder,2009,187
Jammu & Kashmir,Rape,2009,199
Jammu & Kashmir,Riots,2009,185
Jammu & Kashmir,Robbery,2009,233
Jammu & Kashmir,Theft,2009,4487
Jammu & Kashmir,Burglary,2010,721
Jammu & Kashmir,Dacoity,2010,0
Jammu & Kashmir,Dowry Deaths,2010,28
Jammu & Kashmir,Kidnapping & Abduction,2010,609
Jammu & Kashmir,Murder,2010,312
Jammu & Kashmir,Rape,2010,83
Jammu & Kashmir,Riots,2010,556
Jammu & Kashmir,Robbery,2010,200
Jammu & Kashmir,Theft,2010,2066
Jammu & Kashmir,Burglary,2011,1034
Jammu & Kashmir,Dacoity,2011,0
Jammu & Kashmir,Dowry Deaths,2011,32
Jammu & Kashmir,Kidnapping & Abduction,2011,516
Jammu & Kashmir,Murder,2011,160
Jammu & Kashmir,Rape,2011,200
Jammu & Kashmir,Riots,2011,208
Jammu & Kashmir,Robbery,2011,202
Jammu & Kashmir,Theft,2011,5688
Jammu & Kashmir,Burglary,2012,565
Jammu & Kashmir,Dacoity,2012,6
Jammu & Kashmir,Dowry Deaths,2012,24
Jammu & Kashmir,Kidnapping & Abduction,2012,479
Jammu & Kashmir,Murder,2012,55
Jammu & Kashmir,Rape,2012,234
Jammu & Kashmir,Riots,2012,137
Jammu & Kashmir,Robbery,2012,122
Jammu & Kashmir,Theft,2012,5235
Jammu & Kashmir,Burglary,2013,586
Jammu & Kashmir,Dacoity,2013,0
Jammu & Kashmir,Dowry Deaths,2013,40
Jammu & Kashmir,Kidnapping & Abduction,2013,256
Jammu & Kashmir,Murder,2013,96
Jammu & Kashmir,Rape,2013,234
Jammu & Kashmir,Riots,2013,324
Jammu & Kashmir,Robbery,2013,209
Jammu & Kashmir,Theft,2013,6078
Jammu & Kashmir,Burglary,2014,823
Jammu & Kashmir,Dacoity,2014,0
Jammu & Kashmir,Dowry Deaths,2014,47
Jammu & Kashmir,Kidnapping & Abduction,2014,796
Jammu & Kashmir,Murder,2014,222
Jammu & Kashmir,Rape,2014,450
Jammu & Kashmir,Riots,2014,420
Jammu & Kashmir,Robbery,2014,115
Jammu & Kashmir,Theft,2014,3851
Jammu & Kashmir,Burglary,2015,811
Jammu & Kashmir,Dacoity,2015,0
Jammu & Kashmir,Dowry Deaths,2015,30
Jammu & Kashmir,Kidnapping & Abduction,2015,815
Jammu & Kashmir,Murder,2015,104
Jammu & Kashmir,Rape,2015,10
Jammu & Kashmir,Riots,2015,303
Jammu & Kashmir,Robbery,2015,153
Jammu & Kashmir,Theft,2015,6437
Jammu & Kashmir,Burglary,2016,18
Jammu & Kashmir,Dacoity,2016,0
Jammu & Kashmir,Dowry Deaths,2016,0
Jammu & Kashmir,Kidnapping & Abduction,2016,471
Jammu & Kashmir,Murder,2016,89
Jammu & Kashmir,Rape,2016,167
Jammu & Kashmir,Riots,2016,136
Jammu & Kashmir,Robbery,2016,169
Jammu & Kashmir,Theft,2016,4543
Jammu & Kashmir,Burglary,2017,670
Jammu & Kashmir,Dacoity,2017,30
Jammu & Kashmir,Dowry Deaths,2017,42
Jammu & Kashmir,Kidnapping & Abduction,2017,865
Jammu & Kashmir,Murder,2017,123
Jammu & Kashmir,Rape,2017,278
Jammu & Kashmir,Riots,2017,437
Jammu & Kashmir,Robbery,2017,162
Jammu & Kashmir,Theft,2017,2488
Jammu & Kashmir,Burglary,2018,832
Jammu & Kashmir,Dacoity,2018,18
Jammu & Kashmir,Dowry Deaths,2018,0
Jammu & Kashmir,Kidnapping & Abduction,2018,444
Jammu & Kashmir,Murder,2018,72
Jammu & Kashmir,Rape,2018,154
Jammu & Kashmir,Riots,2018,450
Jammu & Kashmir,Robbery,2018,334
Jammu & Kashmir,Theft,2018,5972
Jammu & Kashmir,Burglary,2019,876
Jammu & Kashmir,Dacoity,2019,0
Jammu & Kashmir,Dowry Deaths,2019,30
Jammu & Kashmir,Kidnapping & Abduction,2019,538
Jammu & Kashmir,Murder,2019,144
Jammu & Kashmir,Rape,2019,76
Jammu & Kashmir,Riots,2019,233
Jammu & Kashmir,Robbery,2019,238
Jammu & Kashmir,Theft,2019,1967
Jammu & Kashmir,Burglary,2020,1452
Jammu & Kashmir,Dacoity,2020,0
Jammu & Kashmir,Dowry Deaths,2020,10
Jammu & Kashmir,Kidnapping & Abduction,2020,1080
Jammu & Kashmir,Murder,2020,198
Jammu & Kashmir,Rape,2020,96
Jammu & Kashmir,Riots,2020,415
Jammu & Kashmir,Robbery,2020,292
Jammu & Kashmir,Theft,2020,3708
Jammu & Kashmir,Burglary,2021,1347
Jammu & Kashmir,Dacoity,2021,3
Jammu & Kashmir,Dowry Deaths,2021,30
Jammu & Kashmir,Kidnapping & Abduction,2021,1902
Jammu & Kashmir,Murder,2021,212
Jammu & Kashmir,Rape,2021,227
Jammu & Kashmir,Riots,2021,469
Jammu & Kashmir,Robbery,2021,188
Jammu & Kashmir,Theft,2021,7219
Jammu & Kashmir,Burglary,2022,95
Jammu & Kashmir,Dacoity,2022,0
Jammu & Kashmir,Dowry Deaths,2022,17
Jammu & Kashmir,Kidnapping & Abduction,2022,637
Jammu & Kashmir,Murder,2022,133
Jammu & Kashmir,Rape,2022,173
Jammu & Kashmir,Riots,2022,155
Jammu & Kashmir,Robbery,2022,108
Jammu & Kashmir,Theft,2022,5845
Jharkhand,Burglary,2001,2961
Jharkhand,Dacoity,2001,57
Jharkhand,Dowry Deaths,2001,129
Jharkhand,Kidnapping & Abduction,2001,3686
Jharkhand,Murder,2001,1026
Jharkhand,Rape,2001,933
Jharkhand,Riots,2001,471
Jharkhand,Robbery,2001,461
Jharkhand,Theft,2001,16355
Jharkhand,Burglary,2002,2310
Jharkhand,Dacoity,2002,84
Jharkhand,Dowry Deaths,2002,224
Jharkhand,Kidnapping & Abduction,2002,2302
Jharkhand,Murder,2002,715
Jharkhand,Rape,2002,1570
Jharkhand,Riots,2002,630
Jharkhand,Robbery,2002,879
Jharkhand,Theft,2002,14735
Jharkhand,Burglary,2003,2201
Jharkhand,Dacoity,2003,74
Jharkhand,Dowry Deaths,2003,412
Jharkhand,Kidnapping & Abduction,2003,4106
Jharkhand,Murder,2003,1593
Jharkhand,Rape,2003,1738
Jharkhand,Riots,2003,266
Jharkhand,Robbery,2003,633
Jharkhand,Theft,2003,16383
Jharkhand,Burglary,2004,2895
Jharkhand,Dacoity,2004,33
Jharkhand,Dowry Deaths,2004,326
Jharkhand,Kidnapping & Abduction,2004,4508
Jharkhand,Murder,2004,1158
Jharkhand,Rape,2004,1461
Jharkhand,Riots,2004,279
Jharkhand,Robbery,2004,925
Jharkhand,Theft,2004,16522
Jharkhand,Burglary,2005,1564
Jharkhand,Dacoity,2005,52
Jharkhand,Dowry Deaths,2005,290
Jharkhand,Kidnapping & Abduction,2005,2871
Jharkhand,Murder,2005,1697
Jharkhand,Rape,2005,1216
Jharkhand,Riots,2005,855
Jharkhand,Robbery,2005,642
Jharkhand,Theft,2005,11359
Jharkhand,Burglary,2006,550
Jharkhand,Dacoity,2006,0
Jharkhand,Dowry Deaths,2006,333
Jharkhand,Kidnapping & Abduction,2006,1715
Jharkhand,Murder,2006,1839
Jharkhand,Rape,2006,1115
Jharkhand,Riots,2006,313
Jharkhand,Robbery,2006,499
Jharkhand,Theft,2006,7979
Jharkhand,Burglary,2007,3785
Jharkhand,Dacoity,2007,71
Jharkhand,Dowry Deaths,2007,479
Jharkhand,Kidnapping & Abduction,2007,1370
Jharkhand,Murder,2007,548
Jharkhand,Rape,2007,1497
Jharkhand,Riots,2007,464
Jharkhand,Robbery,2007,309
Jharkhand,Theft,2007,15446
Jharkhand,Burglary,2008,3951
Jharkhand,Dacoity,2008,44
Jharkhand,Dowry Deaths,2008,491
Jharkhand,Kidnapping & Abduction,2008,3951
Jharkhand,Murder,2008,670
Jharkhand,Rape,2008,480
Jharkhand,Riots,2008,393
Jharkhand,Robbery,2008,103
Jharkhand,Theft,2008,11709
Jharkhand,Burglary,2009,1593
Jharkhand,Dacoity,2009,47
Jharkhand,Dowry Deaths,2009,381
Jharkhand,Kidnapping & Abduction,2009,3597
Jharkhand,Murder,2009,326
Jharkhand,Rape,2009,751
Jharkhand,Riots,2009,480
Jharkhand,Robbery,2009,704
Jharkhand,Theft,2009,13973
Jharkhand,Burglary,2010,2580
Jharkhand,Dacoity,2010,37
Jharkhand,Dowry Deaths,2010,275
Jharkhand,Kidnapping & Abduction,2010,2285
Jharkhand,Murder,2010,733
Jharkhand,Rape,2010,427
Jharkhand,Riots,2010,191
Jharkhand,Robbery,2010,767
Jharkhand,Theft,2010,12413
Jharkhand,Burglary,2011,1121
Jharkhand,Dacoity,2011,78
Jharkhand,Dowry Deaths,2011,435
Jharkhand,Kidnapping & Abduction,2011,2065
Jharkhand,Murder,2011,525
Jharkhand,Rape,2011,1086
Jharkhand,Riots,2011,399
Jharkhand,Robbery,2011,582
Jharkhand,Theft,2011,14988
Jharkhand,Burglary,2012,3930
Jharkhand,Dacoity,2012,90
Jharkhand,Dowry Deaths,2012,324
Jharkhand,Kidnapping & Abduction,2012,2303
Jharkhand,Murder,2012,820
Jharkhand,Rape,2012,631
Jharkhand,Riots,2012,280
Jharkhand,Robbery,2012,975
Jharkhand,Theft,2012,11535
Jharkhand,Burglary,2013,2276
Jharkhand,Dacoity,2013,114
Jharkhand,Dowry Deaths,2013,80
Jharkhand,Kidnapping & Abduction,2013,3109
Jharkhand,Murder,2013,642
Jharkhand,Rape,2013,1379
Jharkhand,Riots,2013,419
Jharkhand,Robbery,2013,1066
Jharkhand,Theft,2013,13096
Jharkhand,Burglary,2014,82
Jharkhand,Dacoity,2014,0
Jharkhand,Dowry Deaths,2014,492
Jharkhand,Kidnapping & Abduction,2014,3381
Jharkhand,Murder,2014,729
Jharkhand,Rape,2014,737
Jharkhand,Riots,2014,783
Jharkhand,Robbery,2014,435
Jharkhand,Theft,2014,10414
Jharkhand,Burglary,2015,2691
Jharkhand,Dacoity,2015,55
Jharkhand,Dowry Deaths,2015,181
Jharkhand,Kidnapping & Abduction,2015,1186
Jharkhand,Murder,2015,290
Jharkhand,Rape,2015,1231
Jharkhand,Riots,2015,199
Jharkhand,Robbery,2015,568
Jharkhand,Theft,2015,13545
Jharkhand,Burglary,2016,2584
Jharkhand,Dacoity,2016,31
Jharkhand,Dowry Deaths,2016,528
Jharkhand,Kidnapping & Abduction,2016,1720
Jharkhand,Murder,2016,894
Jharkhand,Rape,2016,1175
Jharkhand,Riots,2016,230
Jharkhand,Robbery,2016,895
Jharkhand,Theft,2016,15684
Jharkhand,Burglary,2017,2188
Jharkhand,Dacoity,2017,3
Jharkhand,Dowry Deaths,2017,125
Jharkhand,Kidnapping & Abduction,2017,3957
Jharkhand,Murder,2017,262
Jharkhand,Rape,2017,796
Jharkhand,Riots,2017,593
Jharkhand,Robbery,2017,1688
Jharkhand,Theft,2017,19163
Jharkhand,Burglary,2018,3953
Jharkhand,Dacoity,2018,59
Jharkhand,Dowry Deaths,2018,361
Jharkhand,Kidnapping & Abduction,2018,1527
Jharkhand,Murder,2018,1292
Jharkhand,Rape,2018,615
Jharkhand,Riots,2018,296
Jharkhand,Robbery,2018,348
Jharkhand,Theft,2018,9334
Jharkhand,Burglary,2019,4275
Jharkhand,Dacoity,2019,101
Jharkhand,Dowry Deaths,2019,295
Jharkhand,Kidnapping & Abduction,2019,2635
Jharkhand,Murder,2019,487
Jharkhand,Rape,2019,710
Jharkhand,Riots,2019,332
Jharkhand,Robbery,2019,788
Jharkhand,Theft,2019,11330
Jharkhand,Burglary,2020,2633
Jharkhand,Dacoity,2020,55
Jharkhand,Dowry Deaths,2020,390
Jharkhand,Kidnapping & Abduction,2020,3791
Jharkhand,Murder,2020,653
Jharkhand,Rape,2020,2090
Jharkhand,Riots,2020,177
Jharkhand,Robbery,2020,671
Jharkhand,Theft,2020,12735
Jharkhand,Burglary,2021,4164
Jharkhand,Dacoity,2021,136
Jharkhand,Dowry Deaths,2021,300
Jharkhand,Kidnapping & Abduction,2021,4038
Jharkhand,Murder,2021,1402
Jharkhand,Rape,2021,1167
Jharkhand,Riots,2021,473
Jharkhand,Robbery,2021,464
Jharkhand,Theft,2021,16368
Jharkhand,Burglary,2022,4845
Jharkhand,Dacoity,2022,136
Jharkhand,Dowry Deaths,2022,74
Jharkhand,Kidnapping & Abduction,2022,3999
Jharkhand,Murder,2022,786
Jharkhand,Rape,2022,1270
Jharkhand,Riots,2022,234
Jharkhand,Robbery,2022,490
Jharkhand,Theft,2022,9975
Karnataka,Burglary,2001,5907
Karnataka,Dacoity,2001,51
Karnataka,Dowry Deaths,2001,517
Karnataka,Kidnapping & Abduction,2001,3616
Karnataka,Murder,2001,880
Karnataka,Rape,2001,1226
Karnataka,Riots,2001,804
Karnataka,Robbery,2001,501
Karnataka,Theft,2001,52485
Karnataka,Burglary,2002,5238
Karnataka,Dacoity,2002,46
Karnataka,Dowry Deaths,2002,1876
Karnataka,Kidnapping & Abduction,2002,7894
Karnataka,Murder,2002,202
Karnataka,Rape,2002,1924
Karnataka,Riots,2002,255
Karnataka,Robbery,2002,1827
Karnataka,Theft,2002,1981
Karnataka,Burglary,2003,3874
Karnataka,Dacoity,2003,26
Karnataka,Dowry Deaths,2003,137
Karnataka,Kidnapping & Abduction,2003,3112
Karnataka,Murder,2003,329
Karnataka,Rape,2003,1823
Karnataka,Riots,2003,97
Karnataka,Robbery,2003,870
Karnataka,Theft,2003,36361
Karnataka,Burglary,2004,4742
Karnataka,Dacoity,2004,28
Karnataka,Dowry Deaths,2004,1099
Karnataka,Kidnapping & Abduction,2004,4816
Karnataka,Murder,2004,1005
Karnataka,Rape,2004,2128
Karnataka,Riots,2004,479
Karnataka,Robbery,2004,909
Karnataka,Theft,2004,26299
Karnataka,Burglary,2005,4673
Karnataka,Dacoity,2005,1
Karnataka,Dowry Deaths,2005,502
Karnataka,Kidnapping & Abduction,2005,8820
Karnataka,Murder,2005,987
Karnataka,Rape,2005,1156
Karnataka,Riots,2005,719
Karnataka,Robbery,2005,1202
Karnataka,Theft,2005,33524
Karnataka,Burglary,2006,3639
